id,shelf,platform,title,source,genre,genre_source,family,verdict,verdict_why,venue_fit,tier,play,status
E-PS2-5326,E,PS2,World Series of Poker - Tournament of Champions - 2007 Edition,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS2-5327,E,PS2,World Series of Poker 2008 - Battle for the Bracelets,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS2-5328,E,PS2,World Snooker Championship 2005,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5329,E,PS2,World Snooker Championship 2007,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5330,E,PS2,World Soccer Winning Eleven 10,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5331,E,PS2,World Soccer Winning Eleven 2008,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5332,E,PS2,World Soccer Winning Eleven 2009,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5333,E,PS2,World Soccer Winning Eleven 2010,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5334,E,PS2,World Soccer Winning Eleven 2010 - Aoki Samurai no Chousen,redump,Fighting,inferred,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
E-PS2-5335,E,PS2,World Soccer Winning Eleven 2011,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5336,E,PS2,World Soccer Winning Eleven 2012,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5337,E,PS2,World Soccer Winning Eleven 5,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5338,E,PS2,World Soccer Winning Eleven 5 - Final Evolution,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5339,E,PS2,World Soccer Winning Eleven 6,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5340,E,PS2,World Soccer Winning Eleven 6 - Final Evolution,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5341,E,PS2,World Soccer Winning Eleven 6 - International,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5342,E,PS2,World Soccer Winning Eleven 7,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5343,E,PS2,World Soccer Winning Eleven 7 - International,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5344,E,PS2,World Soccer Winning Eleven 8,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5345,E,PS2,World Soccer Winning Eleven 8 - International,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5346,E,PS2,World Soccer Winning Eleven 8 - Liveware Evolution,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5347,E,PS2,World Soccer Winning Eleven 9,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5348,E,PS2,World Super Police,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5349,E,PS2,World Tank Museum for Game - Toubu Sensen,redump,Shoot'em Up,inferred,撃つ,明,撃墜数・点が残る。外した弾も見える,bar+kanko,2,,todo
E-PS2-5350,E,PS2,World Tour Soccer 2002,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5351,E,PS2,World Tour Soccer 2003,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5352,E,PS2,World Tour Soccer 2005,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5353,E,PS2,World Tour Soccer 2006,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5354,E,PS2,World War Zero - IronStorm,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS2-5355,E,PS2,World Wrestling Championship,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5356,E,PS2,World of Outlaws - Sprint Cars,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5357,E,PS2,World of Outlaws - Sprint Cars 2002,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5358,E,PS2,Worms 3D,redump,,,,,,,3,,todo
E-PS2-5359,E,PS2,Worms 4 - Mayhem,redump,,,,,,,3,,todo
E-PS2-5360,E,PS2,Worms Blast,redump,,,,,,,3,,todo
E-PS2-5361,E,PS2,Worms Forts - Under Siege,redump,,,,,,,3,,todo
E-PS2-5362,E,PS2,Wrath Unleashed,redump,,,,,,,3,,todo
E-PS2-5363,E,PS2,Wreckless - The Yakuza Missions,redump,,,,,,,3,,todo
E-PS2-5364,E,PS2,Wrestle Angels Survivor,redump,,,,,,,3,,todo
E-PS2-5365,E,PS2,Wrestle Angels Survivor 2,redump,,,,,,,3,,todo
E-PS2-5366,E,PS2,Wrestle Kingdom,redump,,,,,,,3,,todo
E-PS2-5367,E,PS2,Wrestle Kingdom 2 - Pro Wrestling Sekai Taisen,redump,,,,,,,3,,todo
E-PS2-5368,E,PS2,"X Factor Sing, The",redump,,,,,,,3,,todo
E-PS2-5369,E,PS2,X Games Skateboarding,redump,,,,,,,3,,todo
E-PS2-5370,E,PS2,X Squad,redump,,,,,,,3,,todo
E-PS2-5371,E,PS2,"X-Files, The - Resist or Serve",redump,,,,,,,3,,todo
E-PS2-5372,E,PS2,X-Men - Next Dimension,redump,,,,,,,3,,todo
E-PS2-5373,E,PS2,X-Men - The Official Game,redump,,,,,,,3,,todo
E-PS2-5374,E,PS2,X-Men 2 - Wolverine's Revenge,redump,,,,,,,3,,todo
E-PS2-5375,E,PS2,X-Men Legends,redump,,,,,,,3,,todo
E-PS2-5376,E,PS2,X-Men Legends II - Rise of Apocalypse,redump,,,,,,,3,,todo
E-PS2-5377,E,PS2,X-Men Origins - Wolverine,redump,,,,,,,3,,todo
E-PS2-5378,E,PS2,X-Port,redump,,,,,,,3,,todo
E-PS2-5379,E,PS2,X-treme Express - World Grand Prix,redump,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-PS2-5380,E,PS2,X-treme Quads,redump,,,,,,,3,,todo
E-PS2-5381,E,PS2,X-treme Racing SSX,redump,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-PS2-5382,E,PS2,X2 - Wolverine's Revenge,redump,,,,,,,3,,todo
E-PS2-5383,E,PS2,XGIII - Extreme G Racing,redump,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-PS2-5384,E,PS2,XGRA - Extreme G Racing Association,redump,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-PS2-5385,E,PS2,XI [sai] - XI-Go,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS2-5386,E,PS2,XII Stag,redump,,,,,,,3,,todo
E-PS2-5387,E,PS2,XIII,redump,,,,,,,3,,todo
E-PS2-5388,E,PS2,XIII - Daitouryou o Koroshita Otoko,redump,,,,,,,3,,todo
E-PS2-5389,E,PS2,XS Junior League Soccer,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5390,E,PS2,Xena - Warrior Princess,redump,,,,,,,3,,todo
E-PS2-5391,E,PS2,Xenosaga Episode I - Der Wille zur Macht,redump,,,,,,,3,,todo
E-PS2-5392,E,PS2,Xenosaga Episode I Reloaded - Der Wille zur Macht,redump,,,,,,,3,,todo
E-PS2-5393,E,PS2,Xenosaga Episode III - Also sprach Zarathustra,redump,,,,,,,3,,todo
E-PS2-5394,E,PS2,Xenosaga Freaks,redump,,,,,,,3,,todo
E-PS2-5395,E,PS2,Xiaolin Showdown,redump,,,,,,,3,,todo
E-PS2-5396,E,PS2,Xploder Cheat System for PlayStation 2,redump,,,,,,,3,,todo
E-PS2-5397,E,PS2,Xploder V2,redump,,,,,,,3,,todo
E-PS2-5398,E,PS2,Xploder V4,redump,,,,,,,3,,todo
E-PS2-5399,E,PS2,Xploder V5 - Mega Cheats,redump,,,,,,,3,,todo
E-PS2-5400,E,PS2,Xploder V5 Media Centre,redump,,,,,,,3,,todo
E-PS2-5401,E,PS2,Xtreme FM,redump,,,,,,,3,,todo
E-PS2-5402,E,PS2,Xtreme Speed,redump,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-PS2-5403,E,PS2,Xtreme Sports Master,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS2-5404,E,PS2,Xyanide,redump,,,,,,,3,,todo
E-PS2-5405,E,PS2,Xyanide - Resurrection,redump,,,,,,,3,,todo
E-PS2-5406,E,PS2,Yakiniku Bugyou Bonfire!,redump,,,,,,,3,,todo
E-PS2-5407,E,PS2,Yakuza,redump,,,,,,,3,,todo
E-PS2-5408,E,PS2,Yakuza 2,redump,,,,,,,3,,todo
E-PS2-5409,E,PS2,Yakuza Fury,redump,,,,,,,3,,todo
E-PS2-5410,E,PS2,"Yamanote-sen, The - Train Simulator Real",redump,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-PS2-5411,E,PS2,"Yamasa Digi World 2 LCD Edition - Time Cross, Qlogos, Trigger Zone",redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5412,E,PS2,"Yamasa Digi World 2 LCD Edition DX - Time Cross, Qlogos, Trigger Zone",redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5413,E,PS2,"Yamasa Digi World 3 - Time Park, King Pulsar, Cyber Dragon",redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5414,E,PS2,"Yamasa Digi World 4 - Penguin Paradise, Crazy Shaman R, Zakzak Senryoubako R, Destroyer XX, King Pulsar",redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5415,E,PS2,"Yamasa Digi World 4 DX - Penguin Paradise, Crazy Shaman R, Zakzak Senryoubako R, Destroyer XX, King Pulsar",redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5416,E,PS2,Yamasa Digi World Collaboration SP - Pachi-Slot Ridge Racer,redump,Gambling,inferred,賭け・運,明,当たり外れが一瞬で出る。腕に関係なく満足/不満足が決まる,bar+shokudo+kanko,2,,todo
E-PS2-5417,E,PS2,Yamasa Digi World SP - Giant Pulsar,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5418,E,PS2,Yamasa Digi World SP - Moe yo! Kung Fu Shukujo,redump,Fighting,inferred,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
E-PS2-5419,E,PS2,Yamasa Digi World SP - Neo Magic Pulsar XX,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5420,E,PS2,Yamasa Digi World SP - Neo Planett XX,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5421,E,PS2,Yamasa Digi World SP - Umi Ichiban R,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5422,E,PS2,Yamasa Digi World SP DX - Neo Planett XX,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5423,E,PS2,Yamiyo ni Sasayaku - Tantei Sagara Kyouichirou,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS2-5424,E,PS2,Yanya Caballista - City Skater,redump,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-PS2-5425,E,PS2,Yanya! Caballista featuring Gawoo,redump,,,,,,,3,,todo
E-PS2-5426,E,PS2,Yatohime Zankikou - Ken no Maki,redump,,,,,,,3,,todo
E-PS2-5427,E,PS2,Yetisports Arctic Adventures,redump,,,,,,,3,,todo
E-PS2-5428,E,PS2,Yo-Jin-Bo - Unmei no Freude,redump,,,,,,,3,,todo
E-PS2-5429,E,PS2,Yoake Mae yori Ruriiro na - Brighter than Dawning Blue,redump,,,,,,,3,,todo
E-PS2-5430,E,PS2,Yoake no Mariko,redump,,,,,,,3,,todo
E-PS2-5431,E,PS2,Yoake no Mariko 2nd Act,redump,,,,,,,3,,todo
E-PS2-5432,E,PS2,Yokushin - GigaWing Generations,redump,,,,,,,3,,todo
E-PS2-5433,E,PS2,Yomigaeri - Refrain,redump,,,,,,,3,,todo
E-PS2-5434,E,PS2,Yoshitsune Eiyuuden,redump,,,,,,,3,,todo
E-PS2-5435,E,PS2,Yoshitsune Eiyuuden Shura,redump,,,,,,,3,,todo
E-PS2-5436,E,PS2,Yoshitsune-ki,redump,,,,,,,3,,todo
E-PS2-5437,E,PS2,Yotsunoha - A Journey of Sincerity,redump,,,,,,,3,,todo
E-PS2-5438,E,PS2,Youki Hiden - Ayakashi Gentouwa,redump,,,,,,,3,,todo
E-PS2-5439,E,PS2,Your Memories Off - Girl's Style,redump,,,,,,,3,,todo
E-PS2-5440,E,PS2,Yourself!Fitness,redump,,,,,,,3,,todo
E-PS2-5441,E,PS2,Ys - The Ark of Napishtim,redump,,,,,,,3,,todo
E-PS2-5442,E,PS2,Ys I & II - Eternal Story,redump,,,,,,,3,,todo
E-PS2-5443,E,PS2,Ys III - Wanderers from Ys,redump,,,,,,,3,,todo
E-PS2-5444,E,PS2,Ys IV - Mask of the Sun - A New Theory,redump,,,,,,,3,,todo
E-PS2-5445,E,PS2,"Ys V - Lost Kefin, Kingdom of Sand",redump,,,,,,,3,,todo
E-PS2-5446,E,PS2,Yu Yu Hakusho - Dark Tournament,redump,,,,,,,3,,todo
E-PS2-5447,E,PS2,Yu-Gi-Oh! Capsule Monster Coliseum,redump,,,,,,,3,,todo
E-PS2-5448,E,PS2,Yu-Gi-Oh! Duel Monsters GX - Tag Force Evolution,redump,Shoot'em Up,inferred,撃つ,明,撃墜数・点が残る。外した弾も見える,bar+kanko,2,,todo
E-PS2-5449,E,PS2,Yu-Gi-Oh! GX - Tag Force Evolution,redump,Shoot'em Up,inferred,撃つ,明,撃墜数・点が残る。外した弾も見える,bar+kanko,2,,todo
E-PS2-5450,E,PS2,Yu-Gi-Oh! GX - The Beginning of Destiny,redump,,,,,,,3,,todo
E-PS2-5451,E,PS2,Yu-Gi-Oh! Shin Duel Monsters II - Keishou sareshi Kioku,redump,,,,,,,3,,todo
E-PS2-5452,E,PS2,Yu-Gi-Oh! The Duelists of the Roses,redump,,,,,,,3,,todo
E-PS2-5453,E,PS2,Yukigatari - Renewal-ban,redump,,,,,,,3,,todo
E-PS2-5454,E,PS2,Yukinko Daisenpuu - Sayuki to Koyuki no Hie Hie Daisoudou,redump,,,,,,,3,,todo
E-PS2-5455,E,PS2,Yumemi Hakusho - Second Dream,redump,,,,,,,3,,todo
E-PS2-5456,E,PS2,Yumemishi,redump,,,,,,,3,,todo
E-PS2-5457,E,PS2,Yumeria,redump,,,,,,,3,,todo
E-PS2-5458,E,PS2,Yuu Yuu Hakusho Forever,redump,,,,,,,3,,todo
E-PS2-5459,E,PS2,Yuusei kara no Buttai X - Episode II,redump,,,,,,,3,,todo
E-PS2-5460,E,PS2,Zapper,redump,,,,,,,3,,todo
E-PS2-5461,E,PS2,Zatch Bell! Mamodo Battles,redump,,,,,,,3,,todo
E-PS2-5462,E,PS2,Zatch Bell! Mamodo Fury,redump,,,,,,,3,,todo
E-PS2-5463,E,PS2,Zathura,redump,,,,,,,3,,todo
E-PS2-5464,E,PS2,Zeonic Front - Kidou Senshi Gundam 0079,redump,,,,,,,3,,todo
E-PS2-5465,E,PS2,Zero,redump,,,,,,,3,,todo
E-PS2-5466,E,PS2,Zero - Akai Chou,redump,,,,,,,3,,todo
E-PS2-5467,E,PS2,Zero - Shisei no Koe,redump,,,,,,,3,,todo
E-PS2-5468,E,PS2,Zero 4 Champ Series - Drift Champ,redump,Racing,inferred,競う速さ,明,タイム・順位が残る。どこで遅れたかも分かる,bar+kanko,2,,todo
E-PS2-5469,E,PS2,Zero Pilot - Kokuu no Kiseki,redump,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-PS2-5470,E,PS2,Zero Pilot - Zero,redump,Simulation,inferred,育てる・回す,不明,積み上げ型。1プレイの終わりに正誤が出ない,,3,,todo
E-PS2-5471,E,PS2,Zero no Tsukaima - Fantasy Force,redump,Shoot'em Up,inferred,撃つ,明,撃墜数・点が残る。外した弾も見える,bar+kanko,2,,todo
E-PS2-5472,E,PS2,Zero no Tsukaima - Fantasy Force 2nd Impact,redump,Shoot'em Up,inferred,撃つ,明,撃墜数・点が残る。外した弾も見える,bar+kanko,2,,todo
E-PS2-5473,E,PS2,Zero no Tsukaima - Koakuma to Harukaze no Concerto,redump,,,,,,,3,,todo
E-PS2-5474,E,PS2,Zero no Tsukaima - Maigo no Period to Ikusen no Symphony,redump,,,,,,,3,,todo
E-PS2-5475,E,PS2,Zero no Tsukaima - Muma ga Tsumugu Yokaze no Fantasy,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS2-5476,E,PS2,Zettai Zetsumei Toshi,redump,,,,,,,3,,todo
E-PS2-5477,E,PS2,Zettai Zetsumei Toshi 2 - Itetsuita Kiokutachi,redump,,,,,,,3,,todo
E-PS2-5478,E,PS2,Zill O'll Infinite,redump,,,,,,,3,,todo
E-PS2-5479,E,PS2,Zipang,redump,,,,,,,3,,todo
E-PS2-5480,E,PS2,Zoids - Infinity Fuzors,redump,,,,,,,3,,todo
E-PS2-5481,E,PS2,Zoids - Struggle,redump,,,,,,,3,,todo
E-PS2-5482,E,PS2,Zoids Tactics,redump,,,,,,,3,,todo
E-PS2-5483,E,PS2,Zoku Segare Ijiri - Henchin Tama Segare,redump,,,,,,,3,,todo
E-PS2-5484,E,PS2,Zombie Attack,redump,,,,,,,3,,todo
E-PS2-5485,E,PS2,Zombie Hunters 2,redump,,,,,,,3,,todo
E-PS2-5486,E,PS2,Zombie Virus,redump,,,,,,,3,,todo
E-PS2-5487,E,PS2,Zombie Zone,redump,,,,,,,3,,todo
E-PS2-5488,E,PS2,Zombie Zone - Other Side,redump,,,,,,,3,,todo
E-PS2-5489,E,PS2,Zone of the Enders,redump,,,,,,,3,,todo
E-PS2-5490,E,PS2,Zone of the Enders - The 2nd Runner,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS2-5491,E,PS2,Zone of the Enders - Z.O.E,redump,,,,,,,3,,todo
E-PS2-5492,E,PS2,Zoo Puzzle,redump,Puzzle,inferred,解く,半,解けた/解けないは明。時間内の出来の良し悪しは見せ方次第,shokudo+kanko,2,,todo
E-PS2-5493,E,PS2,ZooCube,redump,,,,,,,3,,todo
E-PS2-5494,E,PS2,Zwei!!,redump,,,,,,,3,,todo
E-PS2-5495,E,PS2,_summer Double Sharp,redump,,,,,,,3,,todo
E-PS2-5496,E,PS2,eJay Clubworld - The Music Making Experience,redump,Music / Dancing,inferred,音に乗る,明,拍ごとに良し悪しが出る。画面を見なくても分かる,bar+kanko,2,,todo
E-PS2-5497,E,PS2,ef - A Fairy Tale of the Two.,redump,,,,,,,3,,todo
E-PS2-5498,E,PS2,wordimagesoundplay,redump,,,,,,,3,,todo
E-PS2-5499,E,PS2,xxxHOLiC - Watanuki no Izayoi Souwa,redump,,,,,,,3,,todo
E-PS3-0001,E,PS3,'&' - Sora no Mukou de Sakimasu You ni,redump,,,,,,,3,,todo
E-PS3-0002,E,PS3,007 - Blood Stone,redump,,,,,,,3,,todo
E-PS3-0003,E,PS3,007 - Nagusame no Houshuu,redump,,,,,,,3,,todo
E-PS3-0004,E,PS3,007 - Quantum of Solace,redump,,,,,,,3,,todo
E-PS3-0005,E,PS3,007 Legends,redump,,,,,,,3,,todo
E-PS3-0006,E,PS3,2010 FIFA World Cup - Minami Africa Taikai,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS3-0007,E,PS3,2010 FIFA World Cup South Africa,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS3-0008,E,PS3,2014 FIFA World Cup Brazil,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS3-0009,E,PS3,3.15 IDU Firmware Update,redump,,,,,,,3,,todo
E-PS3-0010,E,PS3,3.40 IDU-IDU FW Update,redump,,,,,,,3,,todo
E-PS3-0011,E,PS3,3.66 IDU FW,redump,,,,,,,3,,todo
E-PS3-0012,E,PS3,3D Collection,redump,,,,,,,3,,todo
E-PS3-0013,E,PS3,3D Dot Game Heroes,redump,,,,,,,3,,todo
E-PS3-0014,E,PS3,428 - Fuusa Sareta Shibuya de,redump,,,,,,,3,,todo
E-PS3-0015,E,PS3,50 Cent - Blood on the Sand,redump,,,,,,,3,,todo
E-PS3-0016,E,PS3,ABC Wipeout 2,redump,,,,,,,3,,todo
E-PS3-0017,E,PS3,AC-DC Live - Rock Band,redump,Music / Dancing,inferred,音に乗る,明,拍ごとに良し悪しが出る。画面を見なくても分かる,bar+kanko,2,,todo
E-PS3-0018,E,PS3,AC-DC Live - Rock Band Track Pack,redump,Sports,inferred,球技・スポーツ,明,得点・勝敗が出る。入った/外したが一目,bar+shokudo,2,,todo
E-PS3-0019,E,PS3,AKB1-149 - Ren'ai Sousenkyo,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS3-0020,E,PS3,Absolute Supercars,redump,,,,,,,3,,todo
E-PS3-0021,E,PS3,Accel World - Gin'yoku no Kakusei,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS3-0022,E,PS3,Accel World - Kasoku no Chouten,redump,Platform,inferred,走る・跳ぶ,半,どこまで行けたかは残る。満足はコースの見せ方に依る,kanko,2,,todo
E-PS3-0023,E,PS3,Ace Combat - Assault Horizon,redump,,,,,,,3,,todo
E-PS3-0024,E,PS3,Adam's Venture - Chronicles,redump,,,,,,,3,,todo
E-PS3-0025,E,PS3,Adidas miCoach,redump,,,,,,,3,,todo
E-PS3-0026,E,PS3,Adventure Time - Explore the Dungeon Because I Don't Know!,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS3-0027,E,PS3,Adventure Time - Finn & Jake Investigations,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS3-0028,E,PS3,Adventure Time - Nameless Oukoku no 3-nin no Princess,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS3-0029,E,PS3,Adventure Time - The Secret of the Nameless Kingdom,redump,Adventure,inferred,探す・選ぶ,不明,1プレイでは何も定まらない。「選んだ」だけで正誤も満足も出ない,,3,,todo
E-PS3-0030,E,PS3,"Adventures of Tintin, The - The Game",redump,,,,,,,3,,todo
E-PS3-0031,E,PS3,"Adventures of Tintin, The - The Secret of the Unicorn",redump,,,,,,,3,,todo
E-PS3-0032,E,PS3,Afrika,redump,,,,,,,3,,todo
E-PS3-0033,E,PS3,Afro Samurai,redump,Fighting,inferred,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
E-PS3-0034,E,PS3,After Hours Athletes,redump,,,,,,,3,,todo
E-PS3-0035,E,PS3,Agarest - Generations of War,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS3-0036,E,PS3,Agarest - Generations of War 2,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS3-0037,E,PS3,Agarest - Generations of War Zero,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS3-0038,E,PS3,Agarest Senki,redump,,,,,,,3,,todo
E-PS3-0039,E,PS3,Agarest Senki 2,redump,,,,,,,3,,todo
E-PS3-0040,E,PS3,Agarest Senki Zero,redump,,,,,,,3,,todo
E-PS3-0041,E,PS3,Air Conflicts - Pacific Carriers,redump,,,,,,,3,,todo
E-PS3-0042,E,PS3,Air Conflicts - Secret Wars,redump,Board,inferred,盤・札,半,勝敗は明だが、1手で満足したかは局面次第,bar+shokudo,2,,todo
E-PS3-0043,E,PS3,Air Conflicts - Vietnam,redump,,,,,,,3,,todo
E-PS3-0044,E,PS3,Akatsuki no Goei Trinity,redump,,,,,,,3,,todo
E-PS3-0045,E,PS3,Akiba's Trip - Undead & Undressed,redump,,,,,,,3,,todo
E-PS3-0046,E,PS3,Akiba's Trip 2,redump,,,,,,,3,,todo
E-PS3-0047,E,PS3,Akumajou Dracula - Lords of Shadow 2,redump,,,,,,,3,,todo
E-PS3-0048,E,PS3,Alice - Madness Returns,redump,,,,,,,3,,todo
E-PS3-0049,E,PS3,Alien - Isolation,redump,,,,,,,3,,todo
E-PS3-0050,E,PS3,Aliens - Colonial Marines,redump,,,,,,,3,,todo
E-PS3-0051,E,PS3,Aliens vs. Predator,redump,Fighting,inferred,殴る・斬る,明,勝敗が出る。何を食らったかも見える,bar,2,,todo
